student_id,age,gender,academic_level,study_hours,self_study_hours,online_classes_hours,social_media_hours,gaming_hours,sleep_hours,screen_time_hours,exercise_minutes,caffeine_intake_mg,part_time_job,upcoming_deadline,internet_quality,mental_health_score,focus_index,burnout_level,productivity_score,exam_score,Total Screen Time Check
2855.00,17.00,Other,Undergraduate,2.55,3.41,0.00,3.66,2.93,8.60,5.78,74.00,278.00,1.00,1.00,Poor,9.00,41.20,35.09,28.80,21.23,6.59
2856.00,16.00,Female,Postgraduate,6.60,2.97,1.35,1.90,1.95,5.04,6.85,124.00,415.00,1.00,0.00,Good,9.00,37.41,51.93,60.07,31.97,5.20
2857.00,18.00,Male,Postgraduate,3.27,2.52,2.67,4.03,2.48,6.77,10.01,14.00,258.00,0.00,1.00,Good,8.00,17.34,59.38,35.08,12.54,9.18
2858.00,21.00,Other,Postgraduate,5.50,2.30,0.62,0.57,4.42,6.79,8.20,112.00,418.00,1.00,0.00,Average,10.00,43.86,47.27,69.15,40.70,5.61
2859.00,17.00,Female,Undergraduate,3.20,4.82,0.00,1.85,1.55,6.18,7.28,66.00,213.00,1.00,1.00,Good,2.00,25.49,68.88,20.59,5.75,3.40
2860.00,21.00,Other,Postgraduate,4.16,1.81,2.66,1.97,0.00,5.14,4.40,10.00,268.00,0.00,0.00,Average,6.00,23.38,49.94,38.55,17.65,4.63
2861.00,25.00,Other,Postgraduate,3.72,1.59,3.64,0.97,2.73,7.83,5.92,48.00,262.00,0.00,1.00,Good,1.00,24.53,38.02,17.46,8.63,7.34
2862.00,23.00,Female,High School,2.85,0.53,1.38,2.42,0.00,6.44,8.37,51.00,184.00,1.00,1.00,Poor,1.00,14.99,61.95,11.37,1.00,3.80
2863.00,18.00,Male,Undergraduate,7.56,2.13,2.86,1.77,3.06,7.27,6.89,49.00,433.00,1.00,0.00,Poor,1.00,36.30,57.65,33.28,16.08,7.69
2864.00,18.00,Male,Undergraduate,3.90,3.03,0.68,1.97,3.74,6.20,4.52,80.00,395.00,0.00,1.00,Good,9.00,30.96,45.40,45.80,15.42,6.39
2865.00,16.00,Other,High School,8.15,3.64,3.06,3.64,3.63,7.64,6.34,96.00,394.00,1.00,1.00,Good,3.00,34.20,46.92,46.73,18.22,10.33
2866.00,18.00,Other,Postgraduate,6.45,2.75,1.38,4.08,3.37,5.80,4.14,120.00,138.00,1.00,1.00,Average,10.00,34.95,53.40,61.30,21.85,8.83
2867.00,22.00,Male,Postgraduate,3.15,1.76,0.17,0.60,1.69,7.65,5.15,65.00,386.00,0.00,0.00,Poor,7.00,34.09,29.57,44.73,30.28,2.46
2868.00,24.00,Other,Undergraduate,5.02,4.27,0.62,5.50,2.01,6.38,6.43,54.00,491.00,0.00,1.00,Average,6.00,10.87,53.29,35.48,1.00,8.13
2869.00,23.00,Other,Postgraduate,4.02,0.64,0.98,3.33,1.59,8.92,1.00,93.00,170.00,1.00,1.00,Poor,6.00,22.61,31.58,42.25,22.96,5.90
2870.00,18.00,Male,Postgraduate,2.76,1.71,0.73,2.85,2.24,7.89,6.02,19.00,463.00,0.00,1.00,Poor,5.00,19.57,35.80,24.34,6.16,5.82
2871.00,20.00,Female,Postgraduate,7.55,2.85,3.08,4.75,2.98,7.08,7.65,135.00,197.00,1.00,0.00,Average,9.00,46.07,36.11,69.06,46.28,10.81
2872.00,16.00,Female,Undergraduate,2.56,2.49,1.51,3.92,0.00,6.03,5.37,128.00,452.00,1.00,0.00,Average,4.00,10.67,40.39,15.50,1.00,5.43
2873.00,16.00,Female,Postgraduate,3.68,0.45,1.20,3.56,1.39,6.47,9.38,144.00,265.00,1.00,1.00,Good,6.00,28.22,63.07,28.35,9.58,6.15
2874.00,24.00,Female,High School,4.52,3.38,3.02,2.08,1.50,5.34,5.96,74.00,233.00,1.00,1.00,Average,3.00,27.50,64.36,26.09,6.99,6.60
2875.00,25.00,Female,Undergraduate,9.97,4.46,2.20,2.73,1.54,9.12,8.98,43.00,41.00,0.00,0.00,Good,5.00,48.43,18.80,70.94,44.55,6.47
2876.00,22.00,Male,Postgraduate,4.67,1.97,1.94,1.31,2.91,7.37,6.30,92.00,50.00,1.00,1.00,Good,7.00,30.60,51.37,44.93,21.18,6.16
2877.00,19.00,Other,Postgraduate,5.86,3.21,0.26,2.82,0.00,6.91,9.47,27.00,62.00,0.00,1.00,Average,8.00,32.79,54.77,50.87,31.10,3.08
2878.00,19.00,Female,High School,7.08,3.98,1.46,3.06,2.68,7.62,4.49,115.00,151.00,0.00,1.00,Good,7.00,34.04,26.05,63.14,34.14,7.20
2879.00,18.00,Female,High School,4.12,3.65,2.27,3.60,1.67,5.99,2.59,67.00,307.00,0.00,0.00,Average,1.00,21.41,36.41,23.22,10.95,7.54
2880.00,20.00,Female,High School,1.52,1.02,3.00,3.40,2.11,8.45,8.13,24.00,142.00,1.00,0.00,Average,10.00,30.45,47.08,34.10,25.04,8.51
2881.00,23.00,Female,Postgraduate,5.15,3.06,1.81,4.31,0.24,8.81,8.44,46.00,95.00,0.00,1.00,Poor,6.00,33.48,29.05,50.32,24.99,6.36
2882.00,18.00,Female,Undergraduate,5.05,2.37,3.04,4.07,1.68,9.77,4.89,22.00,320.00,0.00,0.00,Good,6.00,29.01,16.84,51.01,24.72,8.79
2883.00,21.00,Female,Postgraduate,4.28,0.00,3.95,3.29,0.00,8.50,8.09,10.00,361.00,0.00,1.00,Good,10.00,32.92,47.19,52.38,25.99,7.24
2884.00,19.00,Other,Postgraduate,4.65,0.00,1.89,3.40,1.64,6.44,8.91,62.00,472.00,1.00,1.00,Good,7.00,42.54,67.34,50.19,27.26,6.93
2885.00,18.00,Other,Undergraduate,4.29,2.18,3.37,2.81,0.00,6.30,8.33,105.00,241.00,1.00,1.00,Poor,5.00,26.30,72.01,32.54,4.19,6.18
2886.00,16.00,Female,Undergraduate,2.27,3.93,2.47,3.50,1.69,6.41,4.26,36.00,182.00,1.00,1.00,Poor,4.00,29.29,58.04,20.11,5.00,7.66
2887.00,23.00,Female,Undergraduate,2.43,5.24,1.40,2.02,1.97,6.71,5.53,35.00,423.00,0.00,1.00,Average,7.00,34.07,49.71,26.94,12.87,5.39
2888.00,22.00,Female,Postgraduate,7.39,0.79,1.43,1.71,2.48,7.28,8.90,110.00,124.00,1.00,1.00,Good,9.00,40.25,59.06,62.86,37.75,5.62
2889.00,22.00,Female,Postgraduate,4.27,1.82,0.73,3.06,1.62,8.88,4.19,0.00,253.00,1.00,0.00,Poor,10.00,36.88,25.99,57.35,28.12,5.41
2890.00,23.00,Female,Undergraduate,6.78,1.45,2.17,3.02,0.40,8.91,7.87,3.00,467.00,1.00,0.00,Poor,10.00,44.53,42.92,69.18,38.72,5.59
2891.00,25.00,Male,Postgraduate,5.77,2.93,2.64,2.58,1.07,7.79,6.61,79.00,462.00,1.00,1.00,Poor,8.00,32.66,56.16,41.50,10.99,6.29
2892.00,24.00,Female,Undergraduate,4.44,3.75,1.18,1.52,0.00,8.10,4.80,97.00,413.00,1.00,1.00,Good,4.00,31.74,51.28,34.76,17.47,2.70
2893.00,25.00,Male,High School,3.66,3.08,1.64,3.18,0.00,6.24,8.33,81.00,243.00,0.00,1.00,Average,2.00,20.14,51.67,16.85,1.00,4.82
2894.00,18.00,Male,Undergraduate,4.09,2.56,2.91,2.58,1.18,7.34,1.00,102.00,141.00,1.00,1.00,Average,4.00,30.97,24.70,36.80,28.46,6.67
2895.00,17.00,Male,Undergraduate,1.74,0.36,1.54,3.49,0.88,6.19,7.47,100.00,211.00,1.00,0.00,Good,4.00,14.76,56.27,10.24,1.00,5.91
2896.00,19.00,Male,Undergraduate,6.40,1.17,0.00,1.73,0.91,5.00,7.76,45.00,203.00,1.00,1.00,Average,8.00,34.29,68.03,48.63,26.82,2.64
2897.00,19.00,Male,Postgraduate,4.85,1.92,1.64,3.23,1.71,6.39,9.03,65.00,262.00,0.00,0.00,Poor,5.00,26.68,45.52,36.95,18.55,6.58
2898.00,23.00,Male,High School,5.73,2.57,2.55,2.59,0.00,6.58,6.58,46.00,460.00,1.00,0.00,Poor,1.00,15.13,53.79,15.64,7.24,5.14
2899.00,23.00,Other,Undergraduate,4.43,3.42,2.01,5.37,1.15,7.49,6.62,119.00,115.00,0.00,1.00,Poor,6.00,30.99,38.11,40.05,22.97,8.53
2900.00,22.00,Female,Postgraduate,1.29,1.09,1.64,3.26,1.35,9.61,6.11,124.00,14.00,0.00,1.00,Poor,1.00,3.17,27.79,1.00,1.00,6.25
2901.00,20.00,Male,High School,3.99,2.21,2.10,2.76,2.95,6.64,3.52,98.00,395.00,1.00,0.00,Good,10.00,37.04,39.04,54.33,31.44,7.81
2902.00,16.00,Male,Undergraduate,2.24,5.12,0.80,4.32,2.11,8.85,4.76,46.00,99.00,1.00,1.00,Average,5.00,30.66,37.11,28.37,14.81,7.23
2903.00,21.00,Other,Undergraduate,2.51,3.39,0.40,4.80,3.24,5.28,8.04,122.00,444.00,1.00,1.00,Average,2.00,7.37,63.48,1.00,1.00,8.44
2904.00,16.00,Male,High School,4.86,3.16,1.16,0.82,0.94,7.05,9.22,51.00,20.00,0.00,0.00,Average,3.00,25.06,20.63,30.89,16.37,2.92
2905.00,17.00,Other,High School,4.28,2.93,2.08,5.77,0.00,6.35,2.47,130.00,190.00,1.00,0.00,Poor,8.00,33.17,41.76,48.99,25.38,7.85
2906.00,21.00,Other,Undergraduate,5.08,2.96,1.80,0.00,4.16,7.10,11.43,41.00,119.00,1.00,0.00,Average,6.00,31.42,52.98,36.73,18.41,5.96
2907.00,16.00,Other,Undergraduate,4.19,1.51,1.47,0.94,0.50,9.15,11.39,25.00,137.00,0.00,0.00,Average,4.00,32.43,27.54,33.16,20.81,2.91
2908.00,21.00,Other,Postgraduate,8.35,1.38,3.48,4.71,2.00,7.33,7.73,83.00,344.00,1.00,1.00,Poor,5.00,33.89,48.29,58.06,33.52,10.19
2909.00,24.00,Female,Postgraduate,4.53,3.64,1.85,3.46,1.08,5.72,6.87,97.00,473.00,0.00,1.00,Poor,10.00,36.56,65.51,44.63,25.87,6.39
2910.00,21.00,Female,Postgraduate,5.86,2.41,2.11,6.30,2.57,7.01,10.33,48.00,339.00,1.00,1.00,Average,5.00,24.83,62.02,31.62,6.65,10.98
2911.00,16.00,Male,Postgraduate,5.33,3.43,2.08,4.62,0.41,4.98,4.68,94.00,215.00,0.00,0.00,Good,8.00,34.37,39.48,55.25,39.73,7.11
2912.00,24.00,Female,High School,0.50,1.53,0.62,3.56,2.87,5.17,8.49,113.00,176.00,0.00,0.00,Good,5.00,16.65,35.25,7.11,8.61,7.05
2913.00,22.00,Female,Postgraduate,2.47,2.91,1.96,7.97,1.80,5.62,8.18,30.00,141.00,0.00,1.00,Average,9.00,28.90,65.98,37.23,11.30,11.73
2914.00,20.00,Female,Undergraduate,2.92,1.79,3.20,2.82,0.00,9.09,9.41,10.00,271.00,1.00,1.00,Poor,6.00,19.97,60.84,22.22,1.00,6.02
2915.00,22.00,Other,Undergraduate,6.18,1.87,1.12,3.23,1.61,7.61,8.66,142.00,246.00,0.00,1.00,Good,8.00,39.22,49.18,51.64,28.56,5.96
2916.00,21.00,Male,Undergraduate,5.25,2.13,2.92,4.85,1.27,4.83,5.18,108.00,437.00,0.00,0.00,Average,2.00,12.94,43.24,25.51,11.05,9.04
2917.00,23.00,Female,Postgraduate,4.37,3.71,2.08,1.75,2.34,6.94,9.68,99.00,191.00,0.00,1.00,Average,5.00,33.68,50.26,33.39,10.16,6.17
2918.00,23.00,Other,Postgraduate,3.88,2.32,1.70,4.11,3.16,7.70,8.53,22.00,348.00,0.00,1.00,Poor,10.00,25.64,52.21,42.66,12.16,8.97
2919.00,23.00,Female,High School,0.20,5.66,3.38,2.02,0.30,6.55,9.87,115.00,259.00,1.00,0.00,Poor,2.00,27.00,45.09,8.57,1.00,5.70
2920.00,21.00,Male,High School,3.78,1.19,1.87,3.26,0.08,7.49,8.81,116.00,30.00,1.00,0.00,Average,5.00,25.75,39.87,29.66,19.51,5.21
2921.00,17.00,Male,Postgraduate,7.51,2.15,2.96,2.93,0.04,5.72,8.80,74.00,446.00,0.00,0.00,Good,7.00,36.73,53.08,44.28,21.88,5.93
2922.00,16.00,Female,Undergraduate,2.13,2.72,0.00,1.55,1.16,8.83,8.27,18.00,166.00,1.00,1.00,Good,4.00,26.73,47.61,19.04,6.18,2.71
2923.00,21.00,Male,Postgraduate,5.95,4.79,0.73,1.97,0.00,6.89,5.11,46.00,153.00,1.00,0.00,Average,3.00,32.96,41.63,42.62,12.29,2.70
2924.00,17.00,Male,Postgraduate,1.15,4.39,1.76,1.33,2.56,6.68,12.16,55.00,413.00,0.00,0.00,Good,6.00,27.04,50.56,20.09,2.22,5.65
2925.00,22.00,Other,Undergraduate,3.81,3.10,2.07,3.67,1.19,7.38,9.40,2.00,461.00,0.00,1.00,Good,9.00,32.88,64.92,37.49,21.52,6.93
2926.00,25.00,Male,Postgraduate,2.08,1.55,3.50,3.43,3.54,7.16,10.24,93.00,198.00,1.00,0.00,Poor,7.00,21.05,49.76,25.99,10.62,10.47
2927.00,17.00,Female,High School,2.56,2.92,2.60,2.74,1.79,10.00,8.86,130.00,185.00,0.00,1.00,Poor,10.00,36.95,19.38,45.28,26.39,7.13
2928.00,22.00,Other,Postgraduate,4.00,3.08,2.56,1.90,0.00,6.63,8.11,74.00,184.00,1.00,0.00,Average,10.00,44.62,51.90,58.61,33.52,4.46
2929.00,16.00,Other,Postgraduate,3.19,0.25,1.60,3.79,0.00,7.20,2.80,39.00,403.00,0.00,1.00,Average,7.00,31.99,47.31,28.77,14.63,5.39
2930.00,21.00,Female,High School,2.89,2.16,0.86,1.63,2.25,4.43,6.99,113.00,372.00,1.00,1.00,Poor,1.00,4.52,66.59,1.00,1.00,4.74
2931.00,23.00,Other,Postgraduate,4.65,3.76,2.09,3.39,1.67,6.26,5.28,108.00,278.00,0.00,1.00,Good,3.00,20.84,45.08,20.57,9.47,7.15
2932.00,19.00,Female,Postgraduate,3.91,2.90,3.56,3.19,2.42,5.41,5.98,89.00,458.00,0.00,1.00,Poor,8.00,36.06,66.09,38.87,22.47,9.17
2933.00,17.00,Female,High School,4.44,1.62,1.20,7.31,3.82,7.15,8.56,98.00,100.00,0.00,0.00,Average,7.00,17.33,38.37,36.31,11.72,12.33
2934.00,24.00,Female,Undergraduate,4.10,3.97,2.17,0.96,1.98,8.04,5.90,5.00,295.00,0.00,1.00,Poor,4.00,31.70,50.54,34.41,11.32,5.11
2935.00,21.00,Female,Postgraduate,3.09,2.89,1.83,7.51,1.61,6.51,9.62,27.00,257.00,1.00,0.00,Average,9.00,19.08,56.29,34.75,7.98,10.95
2936.00,17.00,Male,High School,6.60,3.70,0.00,1.56,0.15,7.19,8.81,32.00,318.00,1.00,1.00,Average,7.00,43.58,75.73,46.21,15.42,1.71
2937.00,20.00,Female,High School,3.59,1.82,3.33,4.29,2.69,7.73,8.07,38.00,361.00,1.00,0.00,Good,1.00,23.44,39.22,10.59,8.71,10.31
2938.00,22.00,Male,Undergraduate,4.04,2.18,2.57,4.28,0.77,7.59,10.30,132.00,241.00,0.00,0.00,Average,4.00,21.09,28.26,31.81,15.81,7.62
2939.00,18.00,Other,High School,6.21,4.80,3.94,2.66,1.09,8.25,7.86,46.00,275.00,1.00,0.00,Average,6.00,37.33,42.94,50.78,32.34,7.69
2940.00,16.00,Male,Postgraduate,4.78,1.89,2.99,3.45,3.32,7.56,4.72,58.00,119.00,1.00,1.00,Poor,10.00,29.03,45.02,56.01,34.12,9.76
2941.00,25.00,Other,Undergraduate,6.75,2.75,4.58,1.38,0.39,7.86,6.98,3.00,488.00,1.00,1.00,Good,4.00,38.91,45.84,42.04,18.27,6.35
2942.00,20.00,Other,Postgraduate,5.00,4.71,3.62,1.55,1.28,7.61,5.14,85.00,193.00,1.00,1.00,Good,9.00,46.54,42.79,57.52,37.45,6.45
2943.00,20.00,Female,Undergraduate,3.03,3.78,2.91,3.60,1.88,5.40,1.00,102.00,421.00,1.00,0.00,Poor,9.00,29.14,30.35,39.76,23.15,8.39
2944.00,22.00,Female,High School,4.79,1.14,2.51,1.92,2.40,7.73,13.22,68.00,78.00,0.00,1.00,Poor,3.00,29.39,53.79,33.23,18.08,6.83
2945.00,21.00,Male,Postgraduate,8.10,0.75,2.72,4.48,2.84,6.62,6.99,44.00,283.00,0.00,0.00,Poor,3.00,26.74,36.69,52.88,25.34,10.04
2946.00,16.00,Male,Postgraduate,5.21,2.99,1.92,3.51,0.30,6.11,8.77,17.00,395.00,1.00,1.00,Good,9.00,37.80,75.77,48.48,21.49,5.73
2947.00,16.00,Female,Undergraduate,3.07,3.32,2.37,2.61,2.24,7.20,4.47,93.00,471.00,0.00,0.00,Good,9.00,30.00,22.23,54.43,30.79,7.22
2948.00,22.00,Other,Undergraduate,5.45,2.68,0.24,0.20,0.27,9.01,7.81,113.00,67.00,0.00,1.00,Good,8.00,48.26,35.66,52.56,26.38,0.71
2949.00,17.00,Other,Undergraduate,4.01,3.79,3.26,5.21,1.94,7.21,2.60,120.00,324.00,0.00,1.00,Good,2.00,21.30,39.34,19.30,5.26,10.41
2950.00,24.00,Other,High School,5.25,1.76,3.31,3.29,1.34,7.21,8.47,103.00,360.00,1.00,0.00,Good,1.00,18.86,42.28,23.78,11.33,7.94
2951.00,24.00,Other,High School,4.31,1.26,2.18,0.00,0.31,8.05,10.08,92.00,422.00,0.00,1.00,Good,6.00,23.79,54.94,29.62,6.55,2.49
2952.00,19.00,Female,High School,7.71,2.38,1.80,4.39,0.11,6.06,10.54,31.00,90.00,0.00,1.00,Good,3.00,29.15,56.10,38.67,15.94,6.30
2953.00,18.00,Male,High School,7.22,2.19,0.44,3.00,2.45,5.19,5.24,133.00,130.00,0.00,1.00,Poor,2.00,21.47,41.29,36.55,10.01,5.89
2954.00,23.00,Male,Postgraduate,2.27,1.96,2.99,2.34,2.44,7.17,6.11,20.00,344.00,0.00,0.00,Poor,2.00,20.11,30.69,14.64,14.69,7.77
2955.00,19.00,Female,High School,3.34,2.73,2.67,3.10,0.48,5.89,7.58,102.00,497.00,1.00,1.00,Good,10.00,35.16,76.71,34.71,9.65,6.25
2956.00,18.00,Female,High School,7.97,2.44,3.34,6.88,1.61,9.61,6.00,68.00,475.00,1.00,1.00,Good,3.00,35.22,45.57,43.82,28.07,11.83
2957.00,18.00,Other,Undergraduate,5.45,2.92,2.86,1.92,0.00,7.76,4.88,55.00,147.00,0.00,0.00,Good,5.00,34.71,23.18,48.34,26.45,4.78
2958.00,18.00,Male,High School,0.53,1.49,1.71,4.11,1.28,6.92,8.04,117.00,158.00,1.00,0.00,Poor,10.00,24.81,45.69,34.26,9.57,7.10
2959.00,16.00,Female,High School,2.67,2.91,0.68,2.70,0.55,9.96,9.98,141.00,245.00,0.00,0.00,Good,9.00,46.73,13.85,54.57,37.57,3.93
2960.00,20.00,Other,Postgraduate,3.29,1.36,2.26,4.07,3.18,6.57,4.30,137.00,116.00,0.00,1.00,Good,7.00,23.48,34.24,32.28,13.32,9.51
2961.00,17.00,Other,Undergraduate,1.83,1.81,3.14,5.90,0.41,6.91,6.41,75.00,444.00,0.00,1.00,Average,3.00,10.52,50.16,5.27,4.51,9.45
2962.00,22.00,Male,High School,3.76,3.21,0.79,5.28,1.98,6.55,8.78,15.00,71.00,1.00,0.00,Average,9.00,33.52,47.44,39.28,17.88,8.05
2963.00,19.00,Male,Postgraduate,6.96,2.31,2.80,5.10,0.00,5.96,7.23,28.00,13.00,1.00,0.00,Good,1.00,30.68,42.59,43.08,31.10,7.90
2964.00,17.00,Female,Undergraduate,4.04,2.59,2.02,2.96,0.00,7.47,5.52,140.00,351.00,0.00,1.00,Good,9.00,34.16,40.24,58.69,32.46,4.98
2965.00,23.00,Male,Postgraduate,0.51,2.71,1.29,2.29,2.02,6.89,8.14,11.00,345.00,0.00,1.00,Good,10.00,30.31,52.63,33.36,13.13,5.60
2966.00,23.00,Male,Undergraduate,4.53,1.71,2.28,2.32,2.04,4.98,5.12,57.00,362.00,1.00,0.00,Good,8.00,29.55,69.24,38.47,10.76,6.64
2967.00,16.00,Female,Undergraduate,4.62,1.18,3.46,3.45,0.87,6.71,3.81,71.00,244.00,1.00,0.00,Poor,3.00,23.81,34.46,27.61,23.96,7.78
2968.00,20.00,Female,Postgraduate,3.81,2.18,1.02,1.59,0.33,6.63,6.80,80.00,303.00,1.00,1.00,Average,6.00,36.21,69.55,33.24,10.36,2.94
2969.00,25.00,Male,Undergraduate,1.65,3.93,0.10,1.65,1.85,7.02,8.91,142.00,379.00,1.00,0.00,Good,10.00,40.92,51.74,32.93,20.60,3.60
2970.00,17.00,Other,Postgraduate,3.17,3.05,2.43,0.98,0.49,4.51,6.94,148.00,335.00,1.00,1.00,Average,10.00,35.93,68.68,38.35,17.47,3.90
2971.00,24.00,Male,High School,3.71,3.21,2.11,4.65,3.48,6.33,7.11,36.00,320.00,0.00,0.00,Average,4.00,14.50,37.24,19.87,1.00,10.24
2972.00,17.00,Other,Postgraduate,3.71,0.79,1.98,5.01,0.00,9.06,6.71,42.00,101.00,0.00,1.00,Poor,4.00,25.71,43.33,26.20,14.38,6.99
2973.00,22.00,Male,Postgraduate,4.36,3.07,0.52,2.09,0.66,7.62,6.39,5.00,183.00,0.00,1.00,Average,4.00,35.08,46.88,38.45,15.46,3.27
2974.00,17.00,Other,Undergraduate,4.30,1.66,2.66,3.24,0.00,7.34,10.74,3.00,197.00,0.00,0.00,Poor,6.00,25.28,47.19,41.78,22.81,5.90
2975.00,17.00,Female,Postgraduate,4.55,2.45,1.60,2.06,0.00,4.14,7.03,39.00,200.00,0.00,0.00,Poor,9.00,34.04,54.80,43.15,16.56,3.66
2976.00,16.00,Male,High School,6.12,2.92,1.34,0.00,0.65,6.36,9.23,17.00,136.00,0.00,1.00,Poor,8.00,51.29,54.61,52.35,19.63,1.99
2977.00,16.00,Other,Undergraduate,8.08,2.68,3.32,5.33,2.34,6.27,4.94,121.00,92.00,0.00,1.00,Good,10.00,37.84,38.57,69.32,37.43,10.99
2978.00,24.00,Other,Undergraduate,7.67,1.04,3.61,2.94,1.34,6.43,5.80,90.00,263.00,1.00,0.00,Average,8.00,41.40,45.73,67.79,29.84,7.89
2979.00,17.00,Male,Postgraduate,4.48,1.79,4.12,3.48,2.19,4.73,8.51,24.00,173.00,0.00,0.00,Poor,3.00,16.09,51.47,18.17,1.00,9.79
2980.00,18.00,Female,High School,5.55,2.96,2.05,1.37,1.84,6.76,9.90,35.00,260.00,1.00,1.00,Poor,2.00,30.13,65.29,27.00,6.35,5.26
2981.00,24.00,Male,Undergraduate,5.84,1.34,1.52,4.46,2.45,6.97,6.86,126.00,14.00,0.00,1.00,Average,10.00,38.80,39.55,67.93,31.97,8.43
2982.00,21.00,Male,Undergraduate,5.86,3.74,0.91,3.12,0.15,8.66,6.89,64.00,482.00,0.00,0.00,Average,5.00,41.41,32.73,46.13,26.18,4.18
2983.00,21.00,Female,Postgraduate,7.13,0.92,0.59,3.56,0.78,6.28,5.77,73.00,34.00,1.00,1.00,Good,4.00,23.67,60.61,30.42,14.98,4.93
2984.00,24.00,Male,Postgraduate,6.17,3.13,3.31,2.51,2.49,8.42,8.77,39.00,5.00,1.00,1.00,Average,2.00,22.74,47.71,32.79,13.95,8.31
2985.00,22.00,Male,Postgraduate,7.57,1.64,2.42,0.96,0.64,6.06,7.34,0.00,410.00,0.00,1.00,Good,4.00,42.50,70.73,43.62,17.29,4.02
2986.00,18.00,Male,Undergraduate,4.95,3.54,2.14,4.06,3.24,4.81,6.89,44.00,212.00,0.00,0.00,Good,1.00,24.38,47.95,23.32,7.01,9.44
2987.00,24.00,Other,Undergraduate,3.91,2.41,2.05,4.40,0.67,6.05,2.22,122.00,358.00,0.00,1.00,Poor,10.00,37.95,51.04,56.65,26.89,7.12
2988.00,19.00,Male,Postgraduate,6.01,2.68,1.29,6.54,0.00,6.55,7.88,105.00,238.00,0.00,1.00,Poor,10.00,30.49,48.52,55.99,28.69,7.83
2989.00,25.00,Male,Postgraduate,6.50,0.02,2.64,2.26,0.74,7.53,7.03,63.00,471.00,1.00,0.00,Poor,5.00,43.33,50.73,54.06,37.19,5.64
2990.00,18.00,Female,High School,3.12,0.27,2.42,5.96,3.02,6.43,7.54,9.00,257.00,0.00,1.00,Average,9.00,14.34,58.43,27.19,2.17,11.40
2991.00,24.00,Other,Postgraduate,1.27,3.98,1.95,1.15,2.03,5.00,5.85,15.00,351.00,1.00,1.00,Poor,2.00,30.06,76.23,7.17,1.00,5.13
2992.00,18.00,Male,Undergraduate,6.68,0.41,1.48,2.12,0.45,8.68,4.45,136.00,1.00,1.00,0.00,Poor,9.00,33.46,18.82,60.46,32.18,4.05
2993.00,16.00,Male,Postgraduate,4.57,3.04,0.00,4.14,1.44,10.00,13.94,34.00,352.00,1.00,1.00,Average,5.00,35.17,50.08,39.01,18.18,5.58
2994.00,25.00,Other,High School,5.56,2.00,3.42,1.13,0.23,7.56,7.02,138.00,343.00,0.00,0.00,Poor,7.00,37.53,27.53,53.35,28.70,4.78
2995.00,18.00,Female,High School,3.33,5.09,0.34,3.57,0.22,5.10,6.08,29.00,188.00,0.00,1.00,Average,10.00,38.63,54.78,45.25,18.67,4.13
2996.00,18.00,Female,Postgraduate,1.87,0.35,1.14,3.71,0.94,8.66,3.19,139.00,403.00,0.00,1.00,Good,8.00,27.31,29.89,32.00,20.39,5.79
2997.00,20.00,Other,Postgraduate,5.48,1.74,0.64,2.97,2.05,6.45,8.74,102.00,93.00,1.00,0.00,Poor,5.00,25.03,38.17,44.40,22.60,5.66
2998.00,24.00,Female,Undergraduate,7.33,1.84,0.93,0.00,2.52,5.44,7.14,1.00,416.00,0.00,0.00,Average,1.00,23.42,40.55,40.13,7.81,3.45
2999.00,22.00,Female,Undergraduate,2.43,4.77,4.40,2.82,0.15,6.08,3.31,121.00,386.00,0.00,1.00,Good,1.00,28.44,48.19,14.92,12.90,7.37
3000.00,18.00,Male,High School,4.47,1.73,1.50,2.07,0.20,8.13,4.73,62.00,499.00,0.00,1.00,Average,1.00,16.54,46.85,20.28,1.00,3.77
3001.00,18.00,Male,Postgraduate,6.04,3.22,1.64,2.82,0.00,8.72,3.13,52.00,116.00,0.00,0.00,Average,2.00,35.07,9.83,45.65,37.15,4.46
3002.00,19.00,Female,Postgraduate,1.93,0.89,1.98,1.35,1.20,8.01,3.13,13.00,479.00,1.00,0.00,Average,5.00,31.04,37.11,19.80,9.81,4.53
3003.00,22.00,Other,Postgraduate,5.96,1.79,3.21,1.86,2.43,7.97,6.37,65.00,265.00,0.00,1.00,Poor,5.00,36.44,41.51,43.21,27.77,7.50
3004.00,19.00,Female,Undergraduate,5.52,3.20,2.76,5.53,0.21,5.61,5.17,0.00,462.00,0.00,0.00,Average,3.00,22.35,41.89,30.51,7.51,8.50
3005.00,24.00,Other,Postgraduate,4.39,0.63,1.58,0.99,0.83,5.22,8.24,15.00,63.00,0.00,1.00,Average,3.00,24.00,58.97,20.06,5.26,3.40
3006.00,18.00,Female,Postgraduate,5.18,4.47,2.68,1.28,3.78,6.31,7.75,85.00,39.00,1.00,1.00,Good,10.00,52.20,62.22,64.93,33.63,7.74
3007.00,22.00,Female,Postgraduate,2.87,0.78,0.95,1.38,0.82,7.45,8.10,53.00,202.00,0.00,0.00,Good,2.00,25.08,21.65,18.70,4.46,3.15
3008.00,25.00,Male,Postgraduate,7.19,2.62,2.21,2.87,1.49,8.10,1.86,54.00,174.00,0.00,0.00,Average,1.00,28.93,17.16,39.11,23.53,6.57
3009.00,24.00,Other,Undergraduate,3.91,0.09,3.52,1.23,0.96,7.93,9.10,124.00,19.00,0.00,0.00,Good,4.00,22.07,32.01,36.37,15.21,5.71
